Filename,Folder,Subfolder,Size (Bytes),Creation Date
D2246_rest_postcomp.set,/cblstore/srv/RAWDATA/Grace_Projects,Proj_U54_P1,863176,2024-02-26 12:07:25
D01_114_rest_postcomp.set,/cblstore/srv/RAWDATA/Grace_Projects,Proj_U54_P1,791104,2024-02-26 12:07:25
D2272_rest_postcomp.set,/cblstore/srv/RAWDATA/Grace_Projects,Proj_U54_P1,749832,2024-02-26 12:07:25
D0455_rest_postcomp.set,/cblstore/srv/RAWDATA/Grace_Projects,Proj_U54_P1,860184,2024-02-26 12:07:25
D1806_rest_postcomp.set,/cblstore/srv/RAWDATA/Grace_Projects,Proj_U54_P1,810096,2024-02-26 12:07:25
D0838_rest_postcomp.set,/cblstore/srv/RAWDATA/Grace_Projects,Proj_U54_P1,737296,2024-02-26 12:07:25
D0232_rest_postcomp.set,/cblstore/srv/RAWDATA/Grace_Projects,Proj_U54_P1,868096,2024-02-26 12:07:25
D0518_rest_postcomp.set,/cblstore/srv/RAWDATA/Grace_Projects,Proj_U54_P1,858000,2024-02-26 12:07:25
D3210_rest_postcomp.set,/cblstore/srv/RAWDATA/Grace_Projects,Proj_U54_P1,820584,2024-02-26 12:07:25
D1519_rest_postcomp.set,/cblstore/srv/RAWDATA/Grace_Projects,Proj_U54_P1,901888,2024-02-26 12:07:25
D2701_rest_postcomp.set,/cblstore/srv/RAWDATA/Grace_Projects,Proj_U54_P1,899808,2024-02-26 12:07:25
D3089_rest_postcomp.set,/cblstore/srv/RAWDATA/Grace_Projects,Proj_U54_P1,878728,2024-02-26 12:07:25
D2530_rest_postcomp.set,/cblstore/srv/RAWDATA/Grace_Projects,Proj_U54_P1,892008,2024-02-26 12:07:25
D0794_rest_postcomp.set,/cblstore/srv/RAWDATA/Grace_Projects,Proj_U54_P1,844776,2024-02-26 12:07:25
D0826_rest_postcomp.set,/cblstore/srv/RAWDATA/Grace_Projects,Proj_U54_P1,902048,2024-02-26 12:07:25
D3172_rest_postcomp.set,/cblstore/srv/RAWDATA/Grace_Projects,Proj_U54_P1,861296,2024-02-26 12:07:25
D2006_rest_postcomp.set,/cblstore/srv/RAWDATA/Grace_Projects,Proj_U54_P1,749352,2024-02-26 12:07:25
D0979_rest_postcomp.set,/cblstore/srv/RAWDATA/Grace_Projects,Proj_U54_P1,876656,2024-02-26 12:07:25
D2828_rest_postcomp.set,/cblstore/srv/RAWDATA/Grace_Projects,Proj_U54_P1,852880,2024-02-26 12:07:25
D2782_rest2_postcomp.set,/cblstore/srv/RAWDATA/Grace_Projects,Proj_U54_P1,1198304,2024-02-26 12:07:25
D0366_rest_postcomp.set,/cblstore/srv/RAWDATA/Grace_Projects,Proj_U54_P1,957904,2024-02-26 12:07:25
DD01_116_rest_postcomp.set,/cblstore/srv/RAWDATA/Grace_Projects,Proj_U54_P1,796528,2024-02-26 12:07:25
D3344_rest_postcomp.set,/cblstore/srv/RAWDATA/Grace_Projects,Proj_U54_P1,902248,2024-02-26 12:07:25
D1458_rest_postcomp.set,/cblstore/srv/RAWDATA/Grace_Projects,Proj_U54_P1,982288,2024-02-26 12:07:25
D2464_rest_postcomp.set,/cblstore/srv/RAWDATA/Grace_Projects,Proj_U54_P1,892752,2024-02-26 12:07:25
D3160_rest_postcomp.set,/cblstore/srv/RAWDATA/Grace_Projects,Proj_U54_P1,858536,2024-02-26 12:07:25
D1966_rest_postcomp.set,/cblstore/srv/RAWDATA/Grace_Projects,Proj_U54_P1,866408,2024-02-26 12:07:25
D1820_rest_postcomp.set,/cblstore/srv/RAWDATA/Grace_Projects,Proj_U54_P1,810904,2024-02-26 12:07:25
D1379_rest_postcomp.set,/cblstore/srv/RAWDATA/Grace_Projects,Proj_U54_P1,868376,2024-02-26 12:07:25
D3295_rest_postcomp.set,/cblstore/srv/RAWDATA/Grace_Projects,Proj_U54_P1,819792,2024-02-26 12:07:25
D3071_rest_postcomp.set,/cblstore/srv/RAWDATA/Grace_Projects,Proj_U54_P1,829944,2024-02-26 12:07:25
D0753_rest_postcomp.set,/cblstore/srv/RAWDATA/Grace_Projects,Proj_U54_P1,891520,2024-02-26 12:07:25
D2751_rest_postcomp.set,/cblstore/srv/RAWDATA/Grace_Projects,Proj_U54_P1,885096,2024-02-26 12:07:25
D1486_rest_postcomp.set,/cblstore/srv/RAWDATA/Grace_Projects,Proj_U54_P1,932952,2024-02-26 12:07:25
D2438_rest_postcomp.set,/cblstore/srv/RAWDATA/Grace_Projects,Proj_U54_P1,875784,2024-02-26 12:07:25
D0569_rest_postcomp.set,/cblstore/srv/RAWDATA/Grace_Projects,Proj_U54_P1,888064,2024-02-26 12:07:25
D01_106_rest_postcomp.set,/cblstore/srv/RAWDATA/Grace_Projects,Proj_U54_P1,738848,2024-02-26 12:07:25
D01_113_rest_postcomp.set,/cblstore/srv/RAWDATA/Grace_Projects,Proj_U54_P1,817096,2024-02-26 12:07:25
D0079_rest_postcomp.set,/cblstore/srv/RAWDATA/Grace_Projects,Proj_U54_P1,877072,2024-02-26 12:07:25
D2855_rest_postcomp.set,/cblstore/srv/RAWDATA/Grace_Projects,Proj_U54_P1,759048,2024-02-26 12:07:25
D2900_rest_postcomp.set,/cblstore/srv/RAWDATA/Grace_Projects,Proj_U54_P1,872272,2024-02-26 12:07:25
D1551_rest_postcomp.set,/cblstore/srv/RAWDATA/Grace_Projects,Proj_U54_P1,901048,2024-02-26 12:07:25
D2417_Rest_postcomp.set,/cblstore/srv/RAWDATA/Grace_Projects,Proj_U54_P1,916616,2024-02-26 12:07:25
D2335_rest_postcomp.set,/cblstore/srv/RAWDATA/Grace_Projects,Proj_U54_P1,855192,2024-02-26 12:07:25
D1428_rest_postcomp.set,/cblstore/srv/RAWDATA/Grace_Projects,Proj_U54_P1,840944,2024-02-26 12:07:25
D2252_rest_postcomp.set,/cblstore/srv/RAWDATA/Grace_Projects,Proj_U54_P1,856456,2024-02-26 12:07:25
D1409_rest_postcomp.set,/cblstore/srv/RAWDATA/Grace_Projects,Proj_U54_P1,884736,2024-02-26 12:07:25
D0755_rest_postcomp.set,/cblstore/srv/RAWDATA/Grace_Projects,Proj_U54_P1,913328,2024-02-26 12:07:25
D3246_rest_postcomp.set,/cblstore/srv/RAWDATA/Grace_Projects,Proj_U54_P1,937696,2024-02-26 12:07:25
D3397_rest_postcomp.set,/cblstore/srv/RAWDATA/Grace_Projects,Proj_U54_P1,842784,2024-02-26 12:07:25
D2278_rest_postcomp.set,/cblstore/srv/RAWDATA/Grace_Projects,Proj_U54_P1,874696,2024-02-26 12:07:25
D0533_rest_postcomp.set,/cblstore/srv/RAWDATA/Grace_Projects,Proj_U54_P1,842536,2024-02-26 12:07:25
D2830_rest_postcomp.set,/cblstore/srv/RAWDATA/Grace_Projects,Proj_U54_P1,838128,2024-02-26 12:07:25
D2782_rest_postcomp.set,/cblstore/srv/RAWDATA/Grace_Projects,Proj_U54_P1,1003792,2024-02-26 12:07:25
D0827_rest_postcomp.set,/cblstore/srv/RAWDATA/Grace_Projects,Proj_U54_P1,900440,2024-02-26 12:07:25
D2210_rest_postcomp.set,/cblstore/srv/RAWDATA/Grace_Projects,Proj_U54_P1,896392,2024-02-26 12:07:25
D2968_rest_postcomp.set,/cblstore/srv/RAWDATA/Grace_Projects,Proj_U54_P1,883088,2024-02-26 12:07:25
D2804_rest_postcomp.set,/cblstore/srv/RAWDATA/Grace_Projects,Proj_U54_P1,878088,2024-02-26 12:07:25
batterink002_rand_filtered.set,/cblstore/srv/RAWDATA/Grace_Projects,Proj_StatLearning,151124584,2024-02-26 12:07:25
batterink002_struct_filtered.set,/cblstore/srv/RAWDATA/Grace_Projects,Proj_StatLearning,160217072,2024-02-26 12:07:25
D2438_rest_postica.set,/cblstore/srv/RAWDATA/Grace_Projects/AI_vs_Grace_RestingFiles,S03_POSTICA,690496,2024-02-26 12:07:25
D0274_rest_postica.set,/cblstore/srv/RAWDATA/Grace_Projects/AI_vs_Grace_RestingFiles,S03_POSTICA,704560,2024-02-26 12:07:25
D0012_rest_postica.set,/cblstore/srv/RAWDATA/Grace_Projects/AI_vs_Grace_RestingFiles,S03_POSTICA,687112,2024-02-26 12:07:25
D0418_rest_postica.set,/cblstore/srv/RAWDATA/Grace_Projects/AI_vs_Grace_RestingFiles,S03_POSTICA,705904,2024-02-26 12:07:25
D0157_rest_postica.set,/cblstore/srv/RAWDATA/Grace_Projects/AI_vs_Grace_RestingFiles,S03_POSTICA,643288,2024-02-26 12:07:25
D0826_rest_postica.set,/cblstore/srv/RAWDATA/Grace_Projects/AI_vs_Grace_RestingFiles,S03_POSTICA,686696,2024-02-26 12:07:25
D1795_rest_postica.set,/cblstore/srv/RAWDATA/Grace_Projects/AI_vs_Grace_RestingFiles,S03_POSTICA,712424,2024-02-26 12:07:25
D1807_rest_postica.set,/cblstore/srv/RAWDATA/Grace_Projects/AI_vs_Grace_RestingFiles,S03_POSTICA,717224,2024-02-26 12:07:25
D1176_rest_postica.set,/cblstore/srv/RAWDATA/Grace_Projects/AI_vs_Grace_RestingFiles,S03_POSTICA,671472,2024-02-26 12:07:25
D2502_rest_postica.set,/cblstore/srv/RAWDATA/Grace_Projects/AI_vs_Grace_RestingFiles,S03_POSTICA,635912,2024-02-26 12:07:25
D2424_rest_postica.set,/cblstore/srv/RAWDATA/Grace_Projects/AI_vs_Grace_RestingFiles,S03_POSTICA,666848,2024-02-26 12:07:25
D3198_rest_postica.set,/cblstore/srv/RAWDATA/Grace_Projects/AI_vs_Grace_RestingFiles,S03_POSTICA,688080,2024-02-26 12:07:25
D0280_rest_postica.set,/cblstore/srv/RAWDATA/Grace_Projects/AI_vs_Grace_RestingFiles,S03_POSTICA,674824,2024-02-26 12:07:25
D0375_rest_postica.set,/cblstore/srv/RAWDATA/Grace_Projects/AI_vs_Grace_RestingFiles,S03_POSTICA,688384,2024-02-26 12:07:25
D0157_rest_postcomp.set,/cblstore/srv/RAWDATA/Grace_Projects/AI_vs_Grace_RestingFiles,S04_POSTCOMP,548640,2024-02-26 12:07:25
D2438_rest_postcomp.set,/cblstore/srv/RAWDATA/Grace_Projects/AI_vs_Grace_RestingFiles,S04_POSTCOMP,614696,2024-02-26 12:07:25
D1807_rest_postcomp.set,/cblstore/srv/RAWDATA/Grace_Projects/AI_vs_Grace_RestingFiles,S04_POSTCOMP,689800,2024-02-26 12:07:25
D0375_rest_postcomp.set,/cblstore/srv/RAWDATA/Grace_Projects/AI_vs_Grace_RestingFiles,S04_POSTCOMP,697048,2024-02-26 12:07:25
D2502_rest_postcomp.set,/cblstore/srv/RAWDATA/Grace_Projects/AI_vs_Grace_RestingFiles,S04_POSTCOMP,571424,2024-02-26 12:07:25
D1176_rest_postcomp.set,/cblstore/srv/RAWDATA/Grace_Projects/AI_vs_Grace_RestingFiles,S04_POSTCOMP,626136,2024-02-26 12:07:25
D3198_rest_postcomp.set,/cblstore/srv/RAWDATA/Grace_Projects/AI_vs_Grace_RestingFiles,S04_POSTCOMP,625352,2024-02-26 12:07:25
D1795_rest_postcomp.set,/cblstore/srv/RAWDATA/Grace_Projects/AI_vs_Grace_RestingFiles,S04_POSTCOMP,727936,2024-02-26 12:07:25
D0826_rest_postcomp.set,/cblstore/srv/RAWDATA/Grace_Projects/AI_vs_Grace_RestingFiles,S04_POSTCOMP,605360,2024-02-26 12:07:25
D2424_rest_postcomp.set,/cblstore/srv/RAWDATA/Grace_Projects/AI_vs_Grace_RestingFiles,S04_POSTCOMP,630656,2024-02-26 12:07:25
D0274_rest_postcomp.set,/cblstore/srv/RAWDATA/Grace_Projects/AI_vs_Grace_RestingFiles,S04_POSTCOMP,669064,2024-02-26 12:07:25
D0418_rest_postcomp.set,/cblstore/srv/RAWDATA/Grace_Projects/AI_vs_Grace_RestingFiles,S04_POSTCOMP,678720,2024-02-26 12:07:25
D0280_rest_postcomp.set,/cblstore/srv/RAWDATA/Grace_Projects/AI_vs_Grace_RestingFiles,S04_POSTCOMP,640256,2024-02-26 12:07:25
D0012_rest_postcomp.set,/cblstore/srv/RAWDATA/Grace_Projects/AI_vs_Grace_RestingFiles,S04_POSTCOMP,694536,2024-02-26 12:07:25
D2424_rest_preica.set,/cblstore/srv/RAWDATA/Grace_Projects/AI_vs_Grace_RestingFiles,S02_PREICA,245056,2024-02-26 12:07:25
D0012_rest_preica.set,/cblstore/srv/RAWDATA/Grace_Projects/AI_vs_Grace_RestingFiles,S02_PREICA,265320,2024-02-26 12:07:25
D0418_rest_preica.set,/cblstore/srv/RAWDATA/Grace_Projects/AI_vs_Grace_RestingFiles,S02_PREICA,290312,2024-02-26 12:07:25
D0274_rest_preica.set,/cblstore/srv/RAWDATA/Grace_Projects/AI_vs_Grace_RestingFiles,S02_PREICA,292072,2024-02-26 12:07:25
D0280_rest_preica.set,/cblstore/srv/RAWDATA/Grace_Projects/AI_vs_Grace_RestingFiles,S02_PREICA,253032,2024-02-26 12:07:25
D1176_rest_preica.set,/cblstore/srv/RAWDATA/Grace_Projects/AI_vs_Grace_RestingFiles,S02_PREICA,265192,2024-02-26 12:07:25
D2438_rest_preica.set,/cblstore/srv/RAWDATA/Grace_Projects/AI_vs_Grace_RestingFiles,S02_PREICA,265608,2024-02-26 12:07:25
D0375_rest_preica.set,/cblstore/srv/RAWDATA/Grace_Projects/AI_vs_Grace_RestingFiles,S02_PREICA,260392,2024-02-26 12:07:25
D0826_rest_preica.set,/cblstore/srv/RAWDATA/Grace_Projects/AI_vs_Grace_RestingFiles,S02_PREICA,268008,2024-02-26 12:07:25
D2502_rest_preica.set,/cblstore/srv/RAWDATA/Grace_Projects/AI_vs_Grace_RestingFiles,S02_PREICA,235832,2024-02-26 12:07:25
D1807_rest_preica.set,/cblstore/srv/RAWDATA/Grace_Projects/AI_vs_Grace_RestingFiles,S02_PREICA,295432,2024-02-26 12:07:25
D0157_rest_preica.set,/cblstore/srv/RAWDATA/Grace_Projects/AI_vs_Grace_RestingFiles,S02_PREICA,233896,2024-02-26 12:07:25
D1795_rest_preica.set,/cblstore/srv/RAWDATA/Grace_Projects/AI_vs_Grace_RestingFiles,S02_PREICA,287536,2024-02-26 12:07:25
D3198_rest_preica.set,/cblstore/srv/RAWDATA/Grace_Projects/AI_vs_Grace_RestingFiles,S02_PREICA,278688,2024-02-26 12:07:25
D0280_rest_import.set,/cblstore/srv/RAWDATA/Grace_Projects/AI_vs_Grace_RestingFiles,S01_IMPORT,844104,2024-02-26 12:07:25
D0375_rest_import.set,/cblstore/srv/RAWDATA/Grace_Projects/AI_vs_Grace_RestingFiles,S01_IMPORT,816904,2024-02-26 12:07:25
D2438_rest_import.set,/cblstore/srv/RAWDATA/Grace_Projects/AI_vs_Grace_RestingFiles,S01_IMPORT,809592,2024-02-26 12:07:25
D1176_rest_import.set,/cblstore/srv/RAWDATA/Grace_Projects/AI_vs_Grace_RestingFiles,S01_IMPORT,1087352,2024-02-26 12:07:25
D0826_rest_import.set,/cblstore/srv/RAWDATA/Grace_Projects/AI_vs_Grace_RestingFiles,S01_IMPORT,844544,2024-02-26 12:07:25
D2424_rest_import.set,/cblstore/srv/RAWDATA/Grace_Projects/AI_vs_Grace_RestingFiles,S01_IMPORT,802960,2024-02-26 12:07:25
D0012_rest_import.set,/cblstore/srv/RAWDATA/Grace_Projects/AI_vs_Grace_RestingFiles,S01_IMPORT,810088,2024-02-26 12:07:25
D0418_rest_import.set,/cblstore/srv/RAWDATA/Grace_Projects/AI_vs_Grace_RestingFiles,S01_IMPORT,835704,2024-02-26 12:07:25
D0274_rest_import.set,/cblstore/srv/RAWDATA/Grace_Projects/AI_vs_Grace_RestingFiles,S01_IMPORT,835424,2024-02-26 12:07:25
D1795_rest_import.set,/cblstore/srv/RAWDATA/Grace_Projects/AI_vs_Grace_RestingFiles,S01_IMPORT,846704,2024-02-26 12:07:25
D3198_rest_import.set,/cblstore/srv/RAWDATA/Grace_Projects/AI_vs_Grace_RestingFiles,S01_IMPORT,822696,2024-02-26 12:07:25
D1807_rest_import.set,/cblstore/srv/RAWDATA/Grace_Projects/AI_vs_Grace_RestingFiles,S01_IMPORT,845464,2024-02-26 12:07:25
D2502_rest_import.set,/cblstore/srv/RAWDATA/Grace_Projects/AI_vs_Grace_RestingFiles,S01_IMPORT,832136,2024-02-26 12:07:25
D0157_rest_import.set,/cblstore/srv/RAWDATA/Grace_Projects/AI_vs_Grace_RestingFiles,S01_IMPORT,793120,2024-02-26 12:07:25
D0856_chirp_postica_DIN8.set,/cblstore/srv/RAWDATA/Grace_Projects/Proj_APDinASD_chirp,S04_POSTCOMP,1091744,2024-02-26 12:07:25
D3179_chirp_postica.set,/cblstore/srv/RAWDATA/Grace_Projects/Proj_APDinASD_chirp,S04_POSTCOMP,3557848,2024-02-26 12:07:25
D1590_chirp_postica.set,/cblstore/srv/RAWDATA/Grace_Projects/Proj_APDinASD_chirp,S04_POSTCOMP,3531424,2024-02-26 12:07:25
D3443_chirp_postica.set,/cblstore/srv/RAWDATA/Grace_Projects/Proj_APDinASD_chirp,S04_POSTCOMP,2839784,2024-02-26 12:07:25
D0348_chirp_postica_DIN8.set,/cblstore/srv/RAWDATA/Grace_Projects/Proj_APDinASD_chirp,S04_POSTCOMP,526432,2024-02-26 12:07:25
D0826_chirp_postica.set,/cblstore/srv/RAWDATA/Grace_Projects/Proj_APDinASD_chirp,S04_POSTCOMP,2340136,2024-02-26 12:07:25
D1019_chirp_postica_DIN8.set,/cblstore/srv/RAWDATA/Grace_Projects/Proj_APDinASD_chirp,S04_POSTCOMP,732248,2024-02-26 12:07:25
D1513_chirp_postica_DIN8.set,/cblstore/srv/RAWDATA/Grace_Projects/Proj_APDinASD_chirp,S04_POSTCOMP,975584,2024-02-26 12:07:25
D3166_chirp_postica_DIN8.set,/cblstore/srv/RAWDATA/Grace_Projects/Proj_APDinASD_chirp,S04_POSTCOMP,615928,2024-02-26 12:07:25
D3331_chirp_postica_DIN8.set,/cblstore/srv/RAWDATA/Grace_Projects/Proj_APDinASD_chirp,S04_POSTCOMP,746840,2024-02-26 12:07:25
D0856_chirp_postica.set,/cblstore/srv/RAWDATA/Grace_Projects/Proj_APDinASD_chirp,S04_POSTCOMP,3543096,2024-02-26 12:07:25
D3426_chirp_postica.set,/cblstore/srv/RAWDATA/Grace_Projects/Proj_APDinASD_chirp,S04_POSTCOMP,1427184,2024-02-26 12:07:25
D2828_chirp_postica_DIN8.set,/cblstore/srv/RAWDATA/Grace_Projects/Proj_APDinASD_chirp,S04_POSTCOMP,1002232,2024-02-26 12:07:25
D1163_chirp_postica.set,/cblstore/srv/RAWDATA/Grace_Projects/Proj_APDinASD_chirp,S04_POSTCOMP,744672,2024-02-26 12:07:25
D3426_chirp_postica_DIN8.set,/cblstore/srv/RAWDATA/Grace_Projects/Proj_APDinASD_chirp,S04_POSTCOMP,785488,2024-02-26 12:07:25
D2834_chirp_postica_DIN8.set,/cblstore/srv/RAWDATA/Grace_Projects/Proj_APDinASD_chirp,S04_POSTCOMP,849064,2024-02-26 12:07:25
D2645_chirp_postica_DIN8.set,/cblstore/srv/RAWDATA/Grace_Projects/Proj_APDinASD_chirp,S04_POSTCOMP,863096,2024-02-26 12:07:25
D1204_chirp_postica_DIN8.set,/cblstore/srv/RAWDATA/Grace_Projects/Proj_APDinASD_chirp,S04_POSTCOMP,592752,2024-02-26 12:07:25
D0358_chirp_postica.set,/cblstore/srv/RAWDATA/Grace_Projects/Proj_APDinASD_chirp,S04_POSTCOMP,2662352,2024-02-26 12:07:25
D3443_chirp_postica_DIN8.set,/cblstore/srv/RAWDATA/Grace_Projects/Proj_APDinASD_chirp,S04_POSTCOMP,924368,2024-02-26 12:07:25
D3166_chirp_postica.set,/cblstore/srv/RAWDATA/Grace_Projects/Proj_APDinASD_chirp,S04_POSTCOMP,845696,2024-02-26 12:07:25
D1513_chirp_postica.set,/cblstore/srv/RAWDATA/Grace_Projects/Proj_APDinASD_chirp,S04_POSTCOMP,3107864,2024-02-26 12:07:25
D3179_chirp_postica_DIN8.set,/cblstore/srv/RAWDATA/Grace_Projects/Proj_APDinASD_chirp,S04_POSTCOMP,1133352,2024-02-26 12:07:25
D0113_chirp_postica.set,/cblstore/srv/RAWDATA/Grace_Projects/Proj_APDinASD_chirp,S04_POSTCOMP,2804760,2024-02-26 12:07:25
D1163_chirp_postica_DIN8.set,/cblstore/srv/RAWDATA/Grace_Projects/Proj_APDinASD_chirp,S04_POSTCOMP,565488,2024-02-26 12:07:25
D0613_chirp_postica.set,/cblstore/srv/RAWDATA/Grace_Projects/Proj_APDinASD_chirp,S04_POSTCOMP,2613504,2024-02-26 12:07:25
D1010_chirp_postica_DIN8.set,/cblstore/srv/RAWDATA/Grace_Projects/Proj_APDinASD_chirp,S04_POSTCOMP,855856,2024-02-26 12:07:25
D1590_chirp_postica_DIN8.set,/cblstore/srv/RAWDATA/Grace_Projects/Proj_APDinASD_chirp,S04_POSTCOMP,1110032,2024-02-26 12:07:25
D2828_chirp_postica.set,/cblstore/srv/RAWDATA/Grace_Projects/Proj_APDinASD_chirp,S04_POSTCOMP,3085280,2024-02-26 12:07:25
D0826_chirp_postica_DIN8.set,/cblstore/srv/RAWDATA/Grace_Projects/Proj_APDinASD_chirp,S04_POSTCOMP,839800,2024-02-26 12:07:25
D1010_chirp_postica.set,/cblstore/srv/RAWDATA/Grace_Projects/Proj_APDinASD_chirp,S04_POSTCOMP,2413584,2024-02-26 12:07:25
D0613_chirp_postica_DIN8.set,/cblstore/srv/RAWDATA/Grace_Projects/Proj_APDinASD_chirp,S04_POSTCOMP,836728,2024-02-26 12:07:25
D2645_chirp_postica.set,/cblstore/srv/RAWDATA/Grace_Projects/Proj_APDinASD_chirp,S04_POSTCOMP,2566504,2024-02-26 12:07:25
D1442_chirp_postica_DIN8.set,/cblstore/srv/RAWDATA/Grace_Projects/Proj_APDinASD_chirp,S04_POSTCOMP,1030984,2024-02-26 12:07:25
D0358_chirp_postica_DIN8.set,/cblstore/srv/RAWDATA/Grace_Projects/Proj_APDinASD_chirp,S04_POSTCOMP,917312,2024-02-26 12:07:25
D2883_chirp_postica.set,/cblstore/srv/RAWDATA/Grace_Projects/Proj_APDinASD_chirp,S04_POSTCOMP,1821464,2024-02-26 12:07:25
D0113_chirp_postica_DIN8.set,/cblstore/srv/RAWDATA/Grace_Projects/Proj_APDinASD_chirp,S04_POSTCOMP,870952,2024-02-26 12:07:25
D3331_chirp_postica.set,/cblstore/srv/RAWDATA/Grace_Projects/Proj_APDinASD_chirp,S04_POSTCOMP,1361448,2024-02-26 12:07:25
D2424_chirp_postica_DIN8.set,/cblstore/srv/RAWDATA/Grace_Projects/Proj_APDinASD_chirp,S04_POSTCOMP,617368,2024-02-26 12:07:25
D2883_chirp_postica_DIN8.set,/cblstore/srv/RAWDATA/Grace_Projects/Proj_APDinASD_chirp,S04_POSTCOMP,747720,2024-02-26 12:07:25
D1442_chirp_postica.set,/cblstore/srv/RAWDATA/Grace_Projects/Proj_APDinASD_chirp,S04_POSTCOMP,3271888,2024-02-26 12:07:25
D0348_chirp_postica.set,/cblstore/srv/RAWDATA/Grace_Projects/Proj_APDinASD_chirp,S04_POSTCOMP,756672,2024-02-26 12:07:25
D1204_chirp_postica.set,/cblstore/srv/RAWDATA/Grace_Projects/Proj_APDinASD_chirp,S04_POSTCOMP,995744,2024-02-26 12:07:25
D3291_chirp_postica.set,/cblstore/srv/RAWDATA/Grace_Projects/Proj_APDinASD_chirp,S04_POSTCOMP,3685472,2024-02-26 12:07:25
D2834_chirp_postica.set,/cblstore/srv/RAWDATA/Grace_Projects/Proj_APDinASD_chirp,S04_POSTCOMP,2631400,2024-02-26 12:07:25
D1019_chirp_postica.set,/cblstore/srv/RAWDATA/Grace_Projects/Proj_APDinASD_chirp,S04_POSTCOMP,1218224,2024-02-26 12:07:25
D3291_chirp_postica_DIN8.set,/cblstore/srv/RAWDATA/Grace_Projects/Proj_APDinASD_chirp,S04_POSTCOMP,1160440,2024-02-26 12:07:25
D2424_chirp_postica.set,/cblstore/srv/RAWDATA/Grace_Projects/Proj_APDinASD_chirp,S04_POSTCOMP,941192,2024-02-26 12:07:25
D2438_chirp_postica_DIN1.set,/cblstore/srv/RAWDATA/Grace_Projects/Proj_APDinASD_chirp/S04_POSTCOMP,EXCLUDED,1069488,2024-02-26 12:07:25
D0961_chirp_postica_DIN8.set,/cblstore/srv/RAWDATA/Grace_Projects/Proj_APDinASD_chirp/S04_POSTCOMP,EXCLUDED,535448,2024-02-26 12:07:25
D2833.chirp_postica_DIN8.set,/cblstore/srv/RAWDATA/Grace_Projects/Proj_APDinASD_chirp/S04_POSTCOMP,EXCLUDED,1392480,2024-02-26 12:07:25
D0968_chirp_postica_DIN8.set,/cblstore/srv/RAWDATA/Grace_Projects/Proj_APDinASD_chirp/S04_POSTCOMP,EXCLUDED,715408,2024-02-26 12:07:25
D0968_chirp_postica.set,/cblstore/srv/RAWDATA/Grace_Projects/Proj_APDinASD_chirp/S04_POSTCOMP,EXCLUDED,1055432,2024-02-26 12:07:25
D0758_chirp_postica_DIN8.set,/cblstore/srv/RAWDATA/Grace_Projects/Proj_APDinASD_chirp/S04_POSTCOMP,EXCLUDED,556216,2024-02-26 12:07:25
D0758_chirp_postica.set,/cblstore/srv/RAWDATA/Grace_Projects/Proj_APDinASD_chirp/S04_POSTCOMP,EXCLUDED,869080,2024-02-26 12:07:25
D2438_chirp_postica.set,/cblstore/srv/RAWDATA/Grace_Projects/Proj_APDinASD_chirp/S04_POSTCOMP,EXCLUDED,4231640,2024-02-26 12:07:25
D2833.chirp_postica.set,/cblstore/srv/RAWDATA/Grace_Projects/Proj_APDinASD_chirp/S04_POSTCOMP,EXCLUDED,4032416,2024-02-26 12:07:25
D0961_chirp_postica.set,/cblstore/srv/RAWDATA/Grace_Projects/Proj_APDinASD_chirp/S04_POSTCOMP,EXCLUDED,779656,2024-02-26 12:07:25
D3291_chirp_postica_DIN8.set,/cblstore/srv/RAWDATA/Grace_Projects/Proj_APDinASD_chirp,S03_POSTICA,1063936,2024-02-26 12:07:25
D0968_chirp_postica.set,/cblstore/srv/RAWDATA/Grace_Projects/Proj_APDinASD_chirp,S03_POSTICA,1008568,2024-02-26 12:07:25
D1442_chirp_postica.set,/cblstore/srv/RAWDATA/Grace_Projects/Proj_APDinASD_chirp,S03_POSTICA,3169832,2024-02-26 12:07:25
D0348_chirp_postica.set,/cblstore/srv/RAWDATA/Grace_Projects/Proj_APDinASD_chirp,S03_POSTICA,889456,2024-02-26 12:07:25
D3291_chirp_postica.set,/cblstore/srv/RAWDATA/Grace_Projects/Proj_APDinASD_chirp,S03_POSTICA,3520496,2024-02-26 12:07:25
D1204_chirp_postica.set,/cblstore/srv/RAWDATA/Grace_Projects/Proj_APDinASD_chirp,S03_POSTICA,1102000,2024-02-26 12:07:25
D1019_chirp_postica.set,/cblstore/srv/RAWDATA/Grace_Projects/Proj_APDinASD_chirp,S03_POSTICA,1236824,2024-02-26 12:07:25
D2834_chirp_postica.set,/cblstore/srv/RAWDATA/Grace_Projects/Proj_APDinASD_chirp,S03_POSTICA,2602400,2024-02-26 12:07:25
D2883_chirp_postica_DIN8.set,/cblstore/srv/RAWDATA/Grace_Projects/Proj_APDinASD_chirp,S03_POSTICA,708696,2024-02-26 12:07:25
D2424_chirp_postica.set,/cblstore/srv/RAWDATA/Grace_Projects/Proj_APDinASD_chirp,S03_POSTICA,1024960,2024-02-26 12:07:25
D2424_chirp_postica_DIN8.set,/cblstore/srv/RAWDATA/Grace_Projects/Proj_APDinASD_chirp,S03_POSTICA,593432,2024-02-26 12:07:25
D0961_chirp_postica_DIN8.set,/cblstore/srv/RAWDATA/Grace_Projects/Proj_APDinASD_chirp,S03_POSTICA,521792,2024-02-26 12:07:25
